the,11128
of,10087
my,6955
in,4285
love,4246
to,3628
sky,2811
you,2455
like,2342
loves,2315
i,2294
for,2272
me,2234
a,1993
and,1847
no,1589
is,1581
i'm,1574
don't,1502
next,1277
mix,1228
are,1205
on,1193
lover,1192
so,1181
your,1164
arabic,1105
matteo,1099
old,1093
gonna,1087
miss,1086
china,1072
forget,1068
thunder,1054
rock,1031
lovers,990
inside,980
it,960
they,921
running,912
pakistan,911
death,870
human,866
be,854
pleasant,853
as,848
conscious,845
down,840
indonesia,830
boy,815
nervous,799
wild,784
better,776
just,775
computer,770
ugly,767
big,765
dj,723
gentle,719
worker,718
boring,693
bertie,691
terrible,683
make,676
tiny,672
dark,669
legs,666
electrical,652
medical,652
out,651
financial,650
believe,647
fire,645
mind,635
ain't,630
talk,626
come,626
teacher,625
blue,625
tiger,623
maximus,620
good,618
huge,618
first,605
sunshine,603
darkness,599
dance,592
fluffy,589
star,585
from,584
life,579
black,554
zeus,544
yesterday,541
behind,534
follow,532
pony,526
best,519
that's,518
suzuki,516
hear,515
were,511
story,509
headless,508
shame,506
four,504
long,503
critical,498
poor,496
fiat,492
remarkable,491
finding,489
history,487
chicken,484
cute,483
falling,480
doggies,479
morgan,479
inner,478
fireman,477
additional,475
relax,474
traditional,472
wine,471
obviously,471
alpaca,471
high,468
state,466
not,465
made,465
need,464
asleep,464
streets,463
sudden,463
around,461
pure,461
white,461
sorry,460
arabia,458
saudi,458
cultural,457
desperate,455
price,454
levantine,454
dancer,454
majestic,454
cadillac,452
arrange,451
civil,451
severe,451
pencil,451
home,449
lonely,449
geese,448
strict,448
guttural,447
engineer,447
search,447
afraid,447
psychological,446
hungry,446
impressive,446
eleven,445
support,445
sheep,445
practical,445
analyst,445
wipe,444
former,443
entertaining,442
informal,442
that,442
suspend,441
environmental,441
detailed,440
at,440
hysterical,439
aggressive,439
face,438
delightful,438
embarrassed,438
trick,437
mad,437
annoying,436
car,436
incredible,436
cause,435
electronic,435
school,435
secretive,435
color,434
glossy,434
brawny,433
useful,433
competitive,432
messy,432
upset,432
manager,431
unhappy,431
systems,431
intelligent,430
alleged,430
clam,430
butter,430
significant,428
matter,428
known,428
hands,427
beer,427
psychologist,427
dolls,427
cat,426
aboriginal,425
talented,425
form,424
immediate,424
llama,424
towering,423
son,423
assistant,423
planner,423
goblin,423
red,422
needy,422
hook,421
obvious,421
driver,421
federal,420
psychedelic,420
friendly,419
would,419
typical,419
complete,418
invention,418
eastern,417
willing,416
balance,414
sick,414
tomorrow,413
robbers,412
sheet,411
weak,410
motors,410
healthy,410
officer,409
bless,409
substantial,408
shy,407
lucky,406
direful,405
scarce,405
available,405
confident,404
several,404
roll,404
connect,402
stick,402
powerful,402
kill,402
impossible,401
jewel,401
general,400
house,399
cuddly,399
country,399
fade,398
heat,398
show,398
belligerent,397
ride,395
,395
never,395
zinc,394
relevant,394
technical,393
unfair,391
historical,390
explain,389
permit,389
way,388
shaggy,386
reasonable,384
discovery,382
adjoining,381
lamb,380
bmw,379
vampire,378
rare,378
green,376
spaghetti,373
dog,370
little,369
forever,362
ferrari,362
more,361
benito,359
kicking,359
heart,353
ultra-maximus,353
signorino,349
summer,349
microwave,348
purple,347
california,345
asset,344
night,342
call,342
yellow,341
cool,340
la,339
candy,338
dream,338
chip,336
barbie,335
firetruck,335
volvo,334
catch,332
moves,332
guitar,332
strong,330
subaru,329
hills,328
still,328
nissan,326
goodbye,323
standard,322
miami,321
much,319
bug,318
da,317
quiet,317
please,317
with,317
too,317
elephant,316
dragon,315
girl,314
baddest,313
final,313
move,313
